,"York County, PA",42133,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,33,440590,7.5,8.4
,"York County, PA",42133,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,73,440590,16.6,17.5
,"Kent County, RI",44003,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18,165019,10.9 (Unreliable),11.9 (Unreliable)
,"Kent County, RI",44003,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,165019,9.1 (Unreliable),7.3 (Unreliable)
,"Providence County, RI",44007,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,83,631464,13.1,13.3
,"Providence County, RI",44007,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,48,631464,7.6,7.7
,"Washington County, RI",44009,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,21,126401,16.6,19.6
,"Aiken County, SC",45003,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,164758,6.7 (Unreliable),7.0 (Unreliable)
,"Aiken County, SC",45003,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,164758,8.5 (Unreliable),7.6 (Unreliable)
,"Anderson County, SC",45007,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,28,192524,14.5,14.1
,"Berkeley County, SC",45015,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17,198248,8.6 (Unreliable),7.8 (Unreliable)
,"Charleston County, SC",45019,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,19,380280,5.0 (Unreliable),4.9 (Unreliable)
,"Charleston County, SC",45019,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,27,380280,7.1,7.2
,"Florence County, SC",45041,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,139005,9.4 (Unreliable),10.0 (Unreliable)
,"Greenville County, SC",45045,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,21,481657,4.4,4.3
,"Greenville County, SC",45045,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,48,481657,10,9.6
,"Horry County, SC",45051,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,298795,3.3 (Unreliable),3.5 (Unreliable)
,"Horry County, SC",45051,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,44,298795,14.7,14.5
,"Lexington County, SC",45063,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,41,277439,14.8,13.7
,"Oconee County, SC",45073,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,75221,19.9 (Unreliable),17.8 (Unreliable)
,"Pickens County, SC",45077,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,120451,11.6 (Unreliable),13.2 (Unreliable)
,"Pickens County, SC",45077,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16,120451,13.3 (Unreliable),12.8 (Unreliable)
,"Richland County, SC",45079,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,401337,3.5 (Unreliable),3.2 (Unreliable)
,"Richland County, SC",45079,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,22,401337,5.5,5.7
,"Spartanburg County, SC",45083,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15,293449,5.1 (Unreliable),5.0 (Unreliable)
,"Spartanburg County, SC",45083,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,23,293449,7.8,8.6
,"York County, SC",45091,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16,245051,6.5 (Unreliable),6.5 (Unreliable)
,"York County, SC",45091,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,245051,5.7 (Unreliable),5.4 (Unreliable)
,"Blount County, TN",47009,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,126092,10.3 (Unreliable),11.0 (Unreliable)
,"Bradley County, TN",47011,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16,102921,15.5 (Unreliable),15.1 (Unreliable)
,"Davidson County, TN",47037,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,39,668699,5.8,5.6
,"Davidson County, TN",47037,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,67,668699,10,9.4
,"Davidson County, TN",47037,2014,2014,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10,668699,1.5 (Unreliable),1.4 (Unreliable)
,"Greene County, TN",47059,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,68416,19.0 (Unreliable),21.6 (Unreliable)
,"Hamblen County, TN",47063,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,63022,19.0 (Unreliable),21.4 (Unreliable)
,"Hamilton County, TN",47065,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,23,350545,6.6,6.2
,"Hamilton County, TN",47065,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,22,350545,6.3,6.2
,"Knox County, TN",47093,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,70,448125,15.6,15.7
,"Knox County, TN",47093,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,46,448125,10.3,9.8
,"Montgomery County, TN",47125,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,189655,7.4 (Unreliable),7.8 (Unreliable)
,"Putnam County, TN",47141,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17,74878,22.7 (Unreliable),25.3 (Unreliable)
,"Roane County, TN",47145,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,52773,18.9 (Unreliable),21.4 (Unreliable)
,"Rutherford County, TN",47149,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,289095,5.2 (Unreliable),5.1 (Unreliable)
,"Shelby County, TN",47157,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,67,937162,7.1,6.8
,"Shelby County, TN",47157,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,63,937162,6.7,7.1
,"Sullivan County, TN",47163,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,28,156784,17.9,16.1
,"Sumner County, TN",47165,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17,172790,9.8 (Unreliable),10.7 (Unreliable)
,"Washington County, TN",47179,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17,125999,13.5 (Unreliable),13.2 (Unreliable)
,"Wilson County, TN",47189,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,125404,12.0 (Unreliable),11.6 (Unreliable)
,"Bexar County, TX",48029,2014,2014,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,21,1858749,1.1,1.2
,"Bexar County, TX",48029,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,92,1858749,4.9,4.9
,"Bexar County, TX",48029,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,47,1858749,2.5,2.7
,"Bexar County, TX",48029,2014,2014,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11,1858749,0.6 (Unreliable),0.6 (Unreliable)
,"Brazos County, TX",48041,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,208823,6.7 (Unreliable),8.3 (Unreliable)
,"Collin County, TX",48085,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,31,885175,3.5,3.5
,"Collin County, TX",48085,2014,2014,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10,885175,1.1 (Unreliable),1.1 (Unreliable)
,"Dallas County, TX",48113,2014,2014,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,38,2512281,1.5,1.5
,"Dallas County, TX",48113,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,146,2512281,5.8,5.6
,"Dallas County, TX",48113,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,104,2512281,4.1,4.1
,"Dallas County, TX",48113,2014,2014,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,25,2512281,1,1
,"Denton County, TX",48121,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,752820,1.6 (Unreliable),1.5 (Unreliable)
,"Denton County, TX",48121,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20,752820,2.7,2.5
,"Ector County, TX",48135,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,154570,9.1 (Unreliable),9.8 (Unreliable)
,"Ector County, TX",48135,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,154570,7.1 (Unreliable),8.6 (Unreliable)
,"El Paso County, TX",48141,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,32,834190,3.8,4.4
,"El Paso County, TX",48141,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,27,834190,3.2,3.3
,"El Paso County, TX",48141,2014,2014,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,12,834190,1.4 (Unreliable),1.7 (Unreliable)
,"Fort Bend County, TX",48157,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,684646,2.0 (Unreliable),1.9 (Unreliable)
,"Fort Bend County, TX",48157,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,684646,2.0 (Unreliable),1.9 (Unreliable)
,"Galveston County, TX",48167,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17,313698,5.4 (Unreliable),5.4 (Unreliable)
,"Galveston County, TX",48167,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18,313698,5.7 (Unreliable),5.4 (Unreliable)
,"Harris County, TX",48201,2014,2014,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,38,4441928,0.9,0.9
,"Harris County, TX",48201,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,122,4441928,2.7,2.7
,"Harris County, TX",48201,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,181,4441928,4.1,4
,"Harris County, TX",48201,2014,2014,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,14,4441928,0.3 (Unreliable),0.3 (Unreliable)
,"Harris County, TX",48201,2014,2014,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,34,4441928,0.8,0.8
,"Hidalgo County, TX",48215,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,829088,1.4 (Unreliable),1.7 (Unreliable)
,"Jefferson County, TX",48245,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17,252219,6.7 (Unreliable),5.7 (Unreliable)
,"Jefferson County, TX",48245,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,252219,4.4 (Unreliable),4.1 (Unreliable)
,"Lubbock County, TX",48303,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,295051,3.7 (Unreliable),4.3 (Unreliable)
,"Lubbock County, TX",48303,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,295051,3.7 (Unreliable),4.2 (Unreliable)
,"Montgomery County, TX",48339,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,517985,2.9 (Unreliable),3.0 (Unreliable)
,"Nueces County, TX",48355,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,28,356325,7.9,7.9
,"Nueces County, TX",48355,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,21,356325,5.9,6.1
,"Parker County, TX",48367,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,122584,8.2 (Unreliable),9.0 (Unreliable)
,"Tarrant County, TX",48439,2014,2014,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,29,1944512,1.5,1.4
,"Tarrant County, TX",48439,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,67,1944512,3.4,3.4
,"Tarrant County, TX",48439,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,73,1944512,3.8,3.8
,"Travis County, TX",48453,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,29,1149668,2.5,2.5
,"Travis County, TX",48453,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,76,1149668,6.6,6.2
,"Travis County, TX",48453,2014,2014,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,17,1149668,1.5 (Unreliable),1.4 (Unreliable)
,"Webb County, TX",48479,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,266605,5.3 (Unreliable),6.0 (Unreliable)
,"Wichita County, TX",48485,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,133073,8.3 (Unreliable),8.8 (Unreliable)
,"Williamson County, TX",48491,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19,489143,3.9 (Unreliable),3.8 (Unreliable)
,"Davis County, UT",49011,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,329448,3.3 (Unreliable),3.8 (Unreliable)
,"Davis County, UT",49011,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17,329448,5.2 (Unreliable),5.8 (Unreliable)
,"Salt Lake County, UT",49035,2014,2014,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,11,1091389,1.0 (Unreliable),1.1 (Unreliable)
,"Salt Lake County, UT",49035,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,66,1091389,6,5.9
,"Salt Lake County, UT",49035,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,103,1091389,9.4,9.7
,"Salt Lake County, UT",49035,2014,2014,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,41,1091389,3.8,4
,"Salt Lake County, UT",49035,2014,2014,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",Y12,10,1091389,0.9 (Unreliable),0.8 (Unreliable)
,"Salt Lake County, UT",49035,2014,2014,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,20,1091389,1.8,1.9
,"Utah County, UT",49049,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,19,561232,3.4 (Unreliable),4.1 (Unreliable)
,"Utah County, UT",49049,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,36,561232,6.4,8.2
,"Utah County, UT",49049,2014,2014,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,15,561232,2.7 (Unreliable),3.2 (Unreliable)
,"Weber County, UT",49057,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,240536,5.0 (Unreliable),5.0 (Unreliable)
,"Weber County, UT",49057,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,25,240536,10.4,11.3
,"Chesterfield County, VA",51041,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,332537,3.6 (Unreliable),3.8 (Unreliable)
,"Chesterfield County, VA",51041,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,332537,3.0 (Unreliable),3.1 (Unreliable)
,"Fairfax County, VA",51059,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,28,1135388,2.5,2.4
,"Fairfax County, VA",51059,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19,1135388,1.7 (Unreliable),1.7 (Unreliable)
,"Fairfax County, VA",51059,2014,2014,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,12,1135388,1.1 (Unreliable),1.1 (Unreliable)
,"Henrico County, VA",51087,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,25,322685,7.7,7.8
,"Loudoun County, VA",51107,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,362798,3.0 (Unreliable),3.3 (Unreliable)
,"Loudoun County, VA",51107,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,362798,3.0 (Unreliable),3.1 (Unreliable)
,"Prince William County, VA",51153,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,443863,2.7 (Unreliable),2.6 (Unreliable)
,"Prince William County, VA",51153,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16,443863,3.6 (Unreliable),3.5 (Unreliable)
,"Roanoke County, VA",51161,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,93720,12.8 (Unreliable),15.7 (Unreliable)
,"Chesapeake city, VA",51550,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,233652,4.7 (Unreliable),5.2 (Unreliable)
,"Newport News city, VA",51700,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,182420,6.0 (Unreliable),6.4 (Unreliable)
,"Newport News city, VA",51700,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,182420,7.1 (Unreliable),7.2 (Unreliable)
,"Norfolk city, VA",51710,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,21,246245,8.5,8.9
,"Portsmouth city, VA",51740,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,95994,11.5 (Unreliable),10.6 (Unreliable)
,"Richmond city, VA",51760,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,36,216541,16.6,17.2
,"Virginia Beach city, VA",51810,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,21,450116,4.7,4.9
,"Virginia Beach city, VA",51810,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16,450116,3.6 (Unreliable),3.4 (Unreliable)
,"Clark County, WA",53011,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,27,449647,6,6.1
,"Clark County, WA",53011,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,449647,2.2 (Unreliable),2.2 (Unreliable)
,"Cowlitz County, WA",53015,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,102106,9.8 (Unreliable),9.3 (Unreliable)
,"King County, WA",53033,2014,2014,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,25,2078886,1.2,1.1
,"King County, WA",53033,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,91,2078886,4.4,4
,"King County, WA",53033,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,135,2078886,6.5,6
,"King County, WA",53033,2014,2014,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,32,2078886,1.5,1.3
,"Pierce County, WA",53053,2014,2014,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,14,830198,1.7 (Unreliable),1.6 (Unreliable)
,"Pierce County, WA",53053,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,50,830198,6,6
,"Pierce County, WA",53053,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,29,830198,3.5,3.5
,"Pierce County, WA",53053,2014,2014,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,11,830198,1.3 (Unreliable),1.2 (Unreliable)
,"Pierce County, WA",53053,2014,2014,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11,830198,1.3 (Unreliable),1.3 (Unreliable)
,"Snohomish County, WA",53061,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,26,757958,3.4,3.2
,"Snohomish County, WA",53061,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,68,757958,9,8.6
,"Snohomish County, WA",53061,2014,2014,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,13,757958,1.7 (Unreliable),1.6 (Unreliable)
,"Spokane County, WA",53063,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15,484337,3.1 (Unreliable),3.0 (Unreliable)
,"Spokane County, WA",53063,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,29,484337,6,5.9
,"Thurston County, WA",53067,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,265809,4.1 (Unreliable),3.5 (Unreliable)
,"Yakima County, WA",53077,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,247175,4.9 (Unreliable),4.7 (Unreliable)
,"Berkeley County, WV",54003,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,26,110238,23.6,23.1
,"Berkeley County, WV",54003,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,110238,10.9 (Unreliable),10.7 (Unreliable)
,"Boone County, WV",54005,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19,23696,80.2 (Unreliable),74.6 (Unreliable)
,"Cabell County, WV",54011,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,96632,13.5 (Unreliable),14.1 (Unreliable)
,"Cabell County, WV",54011,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,32,96632,33.1,37.3
,"Fayette County, WV",54019,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16,45242,35.4 (Unreliable),36.2 (Unreliable)
,"Kanawha County, WV",54039,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,21,190167,11,12.3
,"Kanawha County, WV",54039,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,50,190167,26.3,28.5
,"Logan County, WV",54045,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19,35295,53.8 (Unreliable),55.6 (Unreliable)
,"Mercer County, WV",54055,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,29,61646,47,50.1
,"Mingo County, WV",54059,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,23,25691,89.5,92.8
,"Raleigh County, WV",54081,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,33,78238,42.2,46.3
,"Wood County, WV",54107,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,86394,16.2 (Unreliable),15.9 (Unreliable)
,"Wyoming County, WV",54109,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16,22556,70.9 (Unreliable),68.0 (Unreliable)
,"Brown County, WI",55009,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,256612,4.7 (Unreliable),4.9 (Unreliable)
,"Dane County, WI",55025,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17,516494,3.3 (Unreliable),3.2 (Unreliable)
,"Dane County, WI",55025,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,45,516494,8.7,8.7
,"Dane County, WI",55025,2014,2014,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10,516494,1.9 (Unreliable),1.9 (Unreliable)
,"Kenosha County, WI",55059,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,27,168122,16.1,16.4
,"Milwaukee County, WI",55079,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,84,957185,8.8,8.5
,"Milwaukee County, WI",55079,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,137,957185,14.3,14.3
